Grid_ID,UTM_Easting,UTM_Northing,Latitude,Longitude,District,State,Elevation_m,Slope_deg,Terrain_Roughness,Geological_Formation,Host_Rock_Lithology,Host_Rock_Favorability,Lineament_Distance_km,Occurrence_Distance_km,Occurrence_Count_5km,Occurrence_Count_10km,Occurrence_Count_15km,Occurrence_Density_Score,Mine_Distance_km,NDVI,Rainfall_Annual_mm,Soil_Moisture_pct,LST_Celsius,Data_Source_Flag
GRID_00068,339500.0,2340500.0,21.158761,79.454173,Bhandara,Maharashtra,319.0,0.5,0.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),42.489,26.2,0,0,0,0.11,26.2,0.407,1135.6,23.0,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00069,340500.0,2340500.0,21.158849,79.463801,Bhandara,Maharashtra,318.3,0.5,0.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),42.88,26.844,0,0,0,0.09,26.844,0.408,1137.9,23.0,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00070,341500.0,2340500.0,21.158936,79.47343,Bhandara,Maharashtra,317.4,0.5,0.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),43.271,27.51,0,0,0,0.07,27.51,0.409,1140.2,23.0,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00071,342500.0,2340500.0,21.159023,79.483059,Bhandara,Maharashtra,316.5,0.5,0.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),43.662,27.98,0,0,0,0.06,28.196,0.411,1142.5,23.0,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00072,343500.0,2340500.0,21.159109,79.492688,Bhandara,Maharashtra,315.6,0.5,0.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),44.053,27.799,0,0,0,0.05,28.9,0.412,1144.7,23.1,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00073,344500.0,2340500.0,21.159194,79.502317,Bhandara,Maharashtra,314.7,0.5,0.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),44.444,27.654,0,0,0,0.04,29.621,0.413,1147.0,23.1,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00074,345500.0,2340500.0,21.159279,79.511946,Bhandara,Maharashtra,314.0,0.5,0.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),44.835,27.544,0,0,0,0.04,30.358,0.414,1149.3,23.1,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00075,346500.0,2340500.0,21.159364,79.521575,Bhandara,Maharashtra,313.4,0.5,0.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),45.226,27.47,0,0,0,0.04,31.11,0.415,1151.6,23.1,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00076,347500.0,2340500.0,21.159448,79.531204,Bhandara,Maharashtra,313.1,0.5,0.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),45.617,27.432,0,0,0,0.04,31.875,0.416,1153.9,23.1,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00077,348500.0,2340500.0,21.159531,79.540833,Bhandara,Maharashtra,313.0,0.5,0.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),46.008,27.431,0,0,0,0.04,32.653,0.417,1156.2,23.1,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00078,349500.0,2340500.0,21.159614,79.550462,Bhandara,Maharashtra,313.3,0.5,0.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),46.399,27.466,0,0,0,0.03,33.443,0.418,1158.5,23.2,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00079,350500.0,2340500.0,21.159696,79.560091,Bhandara,Maharashtra,313.9,0.5,0.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),46.79,27.538,0,0,0,0.03,34.244,0.419,1160.8,23.2,32.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00080,351500.0,2340500.0,21.159778,79.56972,Bhandara,Maharashtra,314.8,0.5,0.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),47.181,27.645,0,0,0,0.03,35.055,0.421,1163.1,23.2,32.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00081,352500.0,2340500.0,21.159859,79.579349,Bhandara,Maharashtra,316.0,0.5,0.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),47.572,27.788,0,0,0,0.03,35.876,0.422,1165.4,23.2,32.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00082,353500.0,2340500.0,21.159939,79.588979,Bhandara,Maharashtra,317.6,0.5,0.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),47.962,27.966,0,0,0,0.03,36.705,0.423,1167.6,23.3,32.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00083,354500.0,2340500.0,21.160019,79.598608,Bhandara,Maharashtra,319.4,0.5,0.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),48.353,28.179,0,0,0,0.02,37.543,0.424,1169.9,23.3,32.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00084,355500.0,2340500.0,21.160099,79.608238,Bhandara,Maharashtra,321.5,0.5,0.87,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),48.744,28.425,0,0,0,0.02,38.388,0.425,1172.2,23.3,32.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00085,356500.0,2340500.0,21.160178,79.617867,Bhandara,Maharashtra,323.8,0.5,0.87,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),49.135,28.704,0,0,0,0.02,39.241,0.426,1174.5,23.3,32.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00086,357500.0,2340500.0,21.160256,79.627496,Bhandara,Maharashtra,326.3,0.5,0.88,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),49.526,29.015,0,0,0,0.01,40.101,0.427,1176.8,23.3,32.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00087,358500.0,2340500.0,21.160334,79.637126,Bhandara,Maharashtra,328.8,0.5,0.88,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),49.917,29.356,0,0,0,0.01,40.967,0.428,1179.1,23.3,32.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00088,359500.0,2340500.0,21.160411,79.646756,Bhandara,Maharashtra,331.4,0.5,0.89,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),50.308,29.727,0,0,0,0.01,41.839,0.43,1181.4,23.4,32.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00089,360500.0,2340500.0,21.160488,79.656385,Bhandara,Maharashtra,333.9,0.5,0.89,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),50.699,30.127,0,0,0,0.01,42.716,0.431,1183.7,23.4,32.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00090,361500.0,2340500.0,21.160564,79.666015,Bhandara,Maharashtra,336.3,0.5,0.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),51.09,30.554,0,0,0,0.01,42.532,0.432,1186.0,23.4,32.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00091,362500.0,2340500.0,21.16064,79.675645,Bhandara,Maharashtra,338.6,0.5,0.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),51.481,31.008,0,0,0,0.01,42.334,0.433,1188.3,23.4,32.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00092,363500.0,2340500.0,21.160715,79.685274,Bhandara,Maharashtra,340.6,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),51.872,31.487,0,0,0,0.0,42.159,0.434,1190.6,23.4,32.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00093,364500.0,2340500.0,21.16079,79.694904,Bhandara,Maharashtra,342.3,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),52.263,31.99,0,0,0,0.0,42.008,0.435,1192.8,23.5,32.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00094,365500.0,2340500.0,21.160864,79.704534,Bhandara,Maharashtra,343.8,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),52.654,32.516,0,0,0,0.0,41.88,0.436,1195.1,23.5,32.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00095,366500.0,2340500.0,21.160937,79.714164,Bhandara,Maharashtra,344.9,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),53.045,33.064,0,0,0,0.0,41.775,0.437,1197.4,23.5,32.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00096,367500.0,2340500.0,21.16101,79.723794,Bhandara,Maharashtra,345.6,0.5,0.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),53.435,33.633,0,0,0,0.0,41.694,0.439,1199.7,23.5,31.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00097,368500.0,2340500.0,21.161083,79.733424,Bhandara,Maharashtra,346.1,0.5,0.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),53.826,34.221,0,0,0,0.0,41.637,0.44,1202.0,23.5,31.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00098,369500.0,2340500.0,21.161154,79.743054,Bhandara,Maharashtra,346.2,0.5,0.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),54.217,34.829,0,0,0,0.0,41.604,0.441,1204.3,23.6,31.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00099,370500.0,2340500.0,21.161226,79.752684,Bhandara,Maharashtra,345.9,0.5,0.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),54.608,35.454,0,0,0,0.0,41.595,0.442,1206.6,23.6,31.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00100,371500.0,2340500.0,21.161296,79.762314,Bhandara,Maharashtra,345.4,0.5,0.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),54.999,36.096,0,0,0,0.0,41.61,0.443,1208.9,23.6,31.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00101,372500.0,2340500.0,21.161367,79.771944,Bhandara,Maharashtra,344.7,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),55.39,36.754,0,0,0,0.0,41.648,0.444,1211.2,23.6,31.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00102,373500.0,2340500.0,21.161436,79.781574,Bhandara,Maharashtra,343.8,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),55.781,37.427,0,0,0,0.0,41.711,0.445,1213.5,23.6,31.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00103,374500.0,2340500.0,21.161505,79.791204,Bhandara,Maharashtra,342.8,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),56.172,38.114,0,0,0,0.0,41.798,0.446,1215.7,23.6,31.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00104,375500.0,2340500.0,21.161574,79.800834,Bhandara,Maharashtra,341.8,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),56.563,38.815,0,0,0,0.0,41.908,0.448,1218.0,23.7,31.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00105,376500.0,2340500.0,21.161642,79.810465,Bhandara,Maharashtra,340.8,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),56.954,39.529,0,0,0,0.0,42.042,0.449,1220.3,23.7,31.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00106,377500.0,2340500.0,21.161709,79.820095,Bhandara,Maharashtra,339.8,0.5,0.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),57.345,40.255,0,0,0,0.0,42.2,0.45,1222.6,23.7,31.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00107,378500.0,2340500.0,21.161776,79.829725,Bhandara,Maharashtra,339.1,0.5,0.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),57.736,40.993,0,0,0,0.0,42.38,0.451,1224.9,23.7,31.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00108,379500.0,2340500.0,21.161842,79.839356,Bhandara,Maharashtra,338.5,0.5,0.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),58.127,41.742,0,0,0,0.0,42.583,0.452,1227.2,23.7,31.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00109,380500.0,2340500.0,21.161908,79.848986,Bhandara,Maharashtra,338.2,0.5,0.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),58.518,42.501,0,0,0,0.0,42.808,0.453,1229.5,23.8,31.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00110,381500.0,2340500.0,21.161974,79.858617,Bhandara,Maharashtra,338.2,0.5,0.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),58.908,43.055,0,0,0,0.0,43.055,0.454,1231.8,23.8,31.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00111,382500.0,2340500.0,21.162038,79.868247,Bhandara,Maharashtra,338.6,0.5,0.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),59.299,43.325,0,0,0,0.0,43.325,0.455,1234.1,23.8,31.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00112,383500.0,2340500.0,21.162102,79.877878,Bhandara,Maharashtra,339.3,0.5,0.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),59.69,43.615,0,0,0,0.0,43.615,0.456,1236.4,23.8,31.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00113,384500.0,2340500.0,21.162166,79.887508,Bhandara,Maharashtra,340.3,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),60.081,43.926,0,0,0,0.0,43.926,0.458,1238.7,23.9,31.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00114,385500.0,2340500.0,21.162229,79.897139,Bhandara,Maharashtra,341.7,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),60.472,44.258,0,0,0,0.0,44.258,0.459,1240.9,23.9,31.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00115,386500.0,2340500.0,21.162292,79.90677,Bhandara,Maharashtra,343.5,0.5,0.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),60.863,44.609,0,0,0,0.0,44.609,0.46,1243.2,23.9,31.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00116,387500.0,2340500.0,21.162353,79.9164,Bhandara,Maharashtra,345.5,0.5,0.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),61.254,44.98,0,0,0,0.0,44.98,0.461,1245.5,23.9,31.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00117,388500.0,2340500.0,21.162415,79.926031,Bhandara,Maharashtra,347.7,0.5,0.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),61.645,45.37,0,0,0,0.0,45.37,0.462,1247.8,23.9,31.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00118,389500.0,2340500.0,21.162476,79.935662,Bhandara,Maharashtra,350.2,0.5,0.93,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),62.036,45.779,0,0,0,0.0,45.779,0.463,1250.1,23.9,31.6,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00119,390500.0,2340500.0,21.162536,79.945292,Bhandara,Maharashtra,352.8,0.5,0.93,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),62.427,46.206,0,0,0,0.0,46.206,0.464,1252.4,24.0,31.6,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00120,391500.0,2340500.0,21.162596,79.954923,Bhandara,Maharashtra,355.4,0.5,0.94,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),62.818,46.65,0,0,0,0.0,46.65,0.465,1254.7,24.0,31.6,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00121,392500.0,2340500.0,21.162655,79.964554,Bhandara,Maharashtra,358.1,0.5,0.94,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),63.209,47.111,0,0,0,0.0,47.111,0.467,1257.0,24.0,31.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00122,393500.0,2340500.0,21.162714,79.974185,Bhandara,Maharashtra,360.7,0.5,0.95,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),63.6,47.589,0,0,0,0.0,47.589,0.468,1259.3,24.0,31.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00123,394500.0,2340500.0,21.162772,79.983816,Bhandara,Maharashtra,363.1,0.5,0.95,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),63.991,48.082,0,0,0,0.0,48.082,0.469,1261.6,24.0,31.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00124,395500.0,2340500.0,21.162829,79.993447,Bhandara,Maharashtra,365.3,0.5,0.96,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),64.381,48.592,0,0,0,0.0,48.592,0.47,1263.8,24.1,31.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00125,396500.0,2340500.0,21.162886,80.003078,Bhandara,Maharashtra,367.3,0.5,0.96,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),64.772,49.116,0,0,0,0.0,49.116,0.471,1266.1,24.1,31.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00126,397500.0,2340500.0,21.162943,80.012709,Bhandara,Maharashtra,369.0,0.5,0.96,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),65.163,49.655,0,0,0,0.0,49.655,0.472,1268.4,24.1,31.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00127,398500.0,2340500.0,21.162999,80.02234,Bhandara,Maharashtra,370.3,0.5,0.97,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),65.554,50.208,0,0,0,0.0,50.208,0.473,1270.7,24.1,31.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00128,399500.0,2340500.0,21.163054,80.031971,Bhandara,Maharashtra,371.3,0.5,0.97,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),65.945,50.775,0,0,0,0.0,50.775,0.474,1273.0,24.1,31.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00129,400500.0,2340500.0,21.163109,80.041602,Bhandara,Maharashtra,371.9,0.5,0.97,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),66.336,51.355,0,0,0,0.0,51.355,0.476,1275.3,24.2,31.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00130,401500.0,2340500.0,21.163163,80.051233,Bhandara,Maharashtra,372.2,0.5,0.97,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),66.727,51.948,0,0,0,0.0,51.948,0.477,1277.6,24.2,31.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00131,402500.0,2340500.0,21.163217,80.060864,Bhandara,Maharashtra,372.1,0.5,0.97,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),67.118,52.553,0,0,0,0.0,52.553,0.478,1279.9,24.2,31.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
