Mine_ID,Mine_Name,District,State,Mine_Type,Date,Production_Target_Tonnes,Actual_Production_Tonnes,Equipment_Availability_Pct,Equipment_Downtime_Hours,Rainfall_mm,Blasting_Delay_Days,Working_Days,Month,Quarter,Production_Lag_1,Equip_Avail_Lag_1,Downtime_Lag_1,Production_Rolling_3,Equip_Avail_Rolling_3,Downtime_Per_Working_Day,Effective_Capacity
MOIL-13,4,Vizianagaram,0,0,2023-12-01,8995.0,8276.0,92.1,21.5,6.5,2,25,12,4,7847.0,84.3,50.7,7469.0,84.83333333333333,0.86,23.02
MOIL-13,4,Vizianagaram,0,0,2024-01-01,9371.0,10011.0,92.5,28.5,7.5,0,26,1,1,8276.0,92.1,21.5,7997.0,87.73333333333333,1.1,24.05
MOIL-13,4,Vizianagaram,0,0,2024-02-01,9209.0,7818.0,88.7,27.2,12.1,0,22,2,1,10011.0,92.5,28.5,8711.333333333334,89.63333333333333,1.24,19.51
MOIL-13,4,Vizianagaram,0,0,2024-03-01,9562.0,8043.0,90.4,21.3,15.6,1,23,3,1,7818.0,88.7,27.2,8701.666666666666,91.10000000000001,0.93,20.79
MOIL-13,4,Vizianagaram,0,0,2024-04-01,9357.0,8328.0,87.4,39.9,18.8,0,24,4,2,8043.0,90.4,21.3,8624.0,90.53333333333335,1.66,20.98
MOIL-13,4,Vizianagaram,0,0,2024-05-01,9224.0,8950.0,92.0,30.1,48.7,0,26,5,2,8328.0,87.4,39.9,8063.0,88.83333333333333,1.16,23.92
MOIL-13,4,Vizianagaram,0,0,2024-06-01,7967.0,6226.0,90.3,29.4,131.8,2,23,6,2,8950.0,92.0,30.1,8440.333333333334,89.93333333333334,1.28,20.77
MOIL-13,4,Vizianagaram,0,0,2024-07-01,7557.0,6353.0,85.8,48.9,265.4,0,26,7,3,6226.0,90.3,29.4,7834.666666666667,89.89999999999999,1.88,22.31
MOIL-13,4,Vizianagaram,0,0,2024-08-01,7372.0,5991.0,77.5,70.5,218.7,0,26,8,3,6353.0,85.8,48.9,7176.333333333333,89.36666666666667,2.71,20.15
MOIL-13,4,Vizianagaram,0,0,2024-09-01,7960.0,6142.0,83.9,49.7,172.2,3,23,9,3,5991.0,77.5,70.5,6190.0,84.53333333333335,2.16,19.3
MOIL-13,4,Vizianagaram,0,0,2024-10-01,9028.0,8267.0,91.1,25.9,56.1,1,26,10,4,6142.0,83.9,49.7,6162.0,82.39999999999999,1.0,23.69
MOIL-13,4,Vizianagaram,0,0,2024-11-01,9717.0,9497.0,90.0,30.5,30.7,0,25,11,4,8267.0,91.1,25.9,6800.0,84.16666666666667,1.22,22.5
MOIL-13,4,Vizianagaram,0,0,2024-12-01,9810.0,9970.0,87.8,30.7,10.5,0,24,12,4,9497.0,90.0,30.5,7968.666666666667,88.33333333333333,1.28,21.07
MOIL-13,4,Vizianagaram,0,0,2025-01-01,9533.0,9988.0,92.5,24.3,7.1,0,26,1,1,9970.0,87.8,30.7,9244.666666666666,89.63333333333333,0.93,24.05
MOIL-13,4,Vizianagaram,0,0,2025-02-01,9718.0,6533.0,90.9,28.9,6.2,4,21,2,1,9988.0,92.5,24.3,9818.333333333334,90.09999999999998,1.38,19.09
MOIL-13,4,Vizianagaram,0,0,2025-03-01,9101.0,9573.0,88.5,30.1,7.9,0,25,3,1,6533.0,90.9,28.9,8830.333333333334,90.39999999999999,1.2,22.12
MOIL-13,4,Vizianagaram,0,0,2025-04-01,9319.0,8268.0,93.6,16.2,18.2,1,24,4,2,9573.0,88.5,30.1,8698.0,90.63333333333333,0.68,22.46
MOIL-13,4,Vizianagaram,0,0,2025-05-01,9679.0,8839.0,92.2,25.3,19.8,0,25,5,2,8268.0,93.6,16.2,8124.666666666667,91.0,1.01,23.05
MOIL-13,4,Vizianagaram,0,0,2025-06-01,8573.0,7658.0,84.7,49.0,104.7,0,23,6,2,8839.0,92.2,25.3,8893.333333333334,91.43333333333334,2.13,19.48
MOIL-13,4,Vizianagaram,0,0,2025-07-01,7989.0,6878.0,82.6,65.0,304.7,1,26,7,3,7658.0,84.7,49.0,8255.0,90.16666666666667,2.5,21.48
MOIL-13,4,Vizianagaram,0,0,2025-08-01,7367.0,5487.0,88.8,38.3,252.1,0,23,8,3,6878.0,82.6,65.0,7791.666666666667,86.5,1.67,20.42
MOIL-13,4,Vizianagaram,0,0,2025-09-01,8325.0,6305.0,83.7,58.3,130.9,2,24,9,3,5487.0,88.8,38.3,6674.333333333333,85.36666666666667,2.43,20.09
MOIL-13,4,Vizianagaram,0,0,2025-10-01,8941.0,7867.0,87.0,41.2,52.2,0,24,10,4,6305.0,83.7,58.3,6223.333333333333,85.03333333333333,1.72,20.88
MOIL-13,4,Vizianagaram,0,0,2025-11-01,9105.0,7686.0,90.0,23.2,22.3,0,23,11,4,7867.0,87.0,41.2,6553.0,86.5,1.01,20.7
MOIL-13,4,Vizianagaram,0,0,2025-12-01,9490.0,8860.0,93.7,21.7,8.0,0,26,12,4,7686.0,90.0,23.2,7286.0,86.89999999999999,0.83,24.36
MOIL-14,7,Vizianagaram,0,0,2022-01-01,7091.0,6288.0,87.6,45.8,5.9,0,24,1,1,5988.771428571428,88.07714285714285,35.79714285714286,5963.661904761904,88.0,1.91,21.02
MOIL-14,7,Vizianagaram,0,0,2022-02-01,6811.0,5897.0,93.0,20.1,11.3,0,23,2,1,6288.0,87.6,45.8,6288.0,87.6,0.87,21.39
MOIL-14,7,Vizianagaram,0,0,2022-03-01,7086.0,6819.0,90.1,37.6,6.4,0,25,3,1,5897.0,93.0,20.1,6092.5,90.3,1.5,22.52
MOIL-14,7,Vizianagaram,0,0,2022-04-01,6589.0,6103.0,89.0,31.4,20.8,0,25,4,2,6819.0,90.1,37.6,6334.666666666667,90.23333333333333,1.26,22.25
MOIL-14,7,Vizianagaram,0,0,2022-05-01,6614.0,5969.0,85.5,53.4,28.3,0,25,5,2,6103.0,89.0,31.4,6273.0,90.7,2.14,21.38
MOIL-14,7,Vizianagaram,0,0,2022-06-01,6315.0,5704.0,83.6,52.0,150.4,0,25,6,2,5969.0,85.5,53.4,6297.0,88.2,2.08,20.9
MOIL-14,7,Vizianagaram,0,0,2022-07-01,5516.0,4087.0,79.1,53.1,277.3,0,25,7,3,5704.0,83.6,52.0,5925.333333333333,86.03333333333335,2.12,19.77
MOIL-14,7,Vizianagaram,0,0,2022-08-01,5631.0,4788.0,86.9,31.8,100.7,2,25,8,3,4087.0,79.1,53.1,5253.333333333333,82.73333333333333,1.27,21.72
MOIL-14,7,Vizianagaram,0,0,2022-09-01,5981.0,5670.0,87.0,43.2,85.1,0,25,9,3,4788.0,86.9,31.8,4859.666666666667,83.2,1.73,21.75
MOIL-14,7,Vizianagaram,0,0,2022-10-01,6540.0,6158.0,88.4,42.1,49.6,0,25,10,4,5670.0,87.0,43.2,4848.333333333333,84.33333333333333,1.68,22.1
MOIL-14,7,Vizianagaram,0,0,2022-11-01,7007.0,5834.0,89.8,25.6,24.9,0,23,11,4,6158.0,88.4,42.1,5538.666666666667,87.43333333333334,1.11,20.65
MOIL-14,7,Vizianagaram,0,0,2022-12-01,6627.0,5705.0,87.7,32.7,3.4,1,24,12,4,5834.0,89.8,25.6,5887.333333333333,88.39999999999999,1.36,21.05
MOIL-14,7,Vizianagaram,0,0,2023-01-01,6994.0,6016.0,88.2,34.4,8.0,0,23,1,1,5705.0,87.7,32.7,5899.0,88.63333333333333,1.5,20.29
MOIL-14,7,Vizianagaram,0,0,2023-02-01,7111.0,5532.0,92.0,17.4,9.6,2,22,2,1,6016.0,88.2,34.4,5851.666666666667,88.56666666666666,0.79,20.24
MOIL-14,7,Vizianagaram,0,0,2023-03-01,6724.0,5639.0,93.0,20.4,17.0,2,25,3,1,5532.0,92.0,17.4,5751.0,89.3,0.82,23.25
MOIL-14,7,Vizianagaram,0,0,2023-04-01,7314.0,6356.0,91.2,20.0,16.9,0,23,4,2,5639.0,93.0,20.4,5729.0,91.06666666666666,0.87,20.98
MOIL-14,7,Vizianagaram,0,0,2023-05-01,7270.0,6587.0,94.9,12.8,28.5,0,26,5,2,6356.0,91.2,20.0,5842.333333333333,92.06666666666668,0.49,24.67
MOIL-14,7,Vizianagaram,0,0,2023-06-01,6373.0,5132.0,85.4,40.3,154.4,3,24,6,2,6587.0,94.9,12.8,6194.0,93.03333333333335,1.68,20.5
MOIL-14,7,Vizianagaram,0,0,2023-07-01,5819.0,4527.0,81.1,61.9,263.6,3,25,7,3,5132.0,85.4,40.3,6025.0,90.5,2.48,20.27
MOIL-14,7,Vizianagaram,0,0,2023-08-01,5889.0,4881.0,81.4,55.1,144.6,0,24,8,3,4527.0,81.1,61.9,5415.333333333333,87.13333333333333,2.3,19.54
MOIL-14,7,Vizianagaram,0,0,2023-09-01,6389.0,5016.0,87.8,38.1,234.1,1,23,9,3,4881.0,81.4,55.1,4846.666666666667,82.63333333333334,1.66,20.19
MOIL-14,7,Vizianagaram,0,0,2023-10-01,6644.0,6049.0,87.8,34.2,24.1,0,25,10,4,5016.0,87.8,38.1,4808.0,83.43333333333334,1.37,21.95
MOIL-14,7,Vizianagaram,0,0,2023-11-01,7416.0,7240.0,91.6,25.0,19.2,0,25,11,4,6049.0,87.8,34.2,5315.333333333333,85.66666666666667,1.0,22.9
MOIL-14,7,Vizianagaram,0,0,2023-12-01,7066.0,7505.0,86.8,45.8,11.3,0,25,12,4,7240.0,91.6,25.0,6101.666666666667,89.06666666666666,1.83,21.7
MOIL-14,7,Vizianagaram,0,0,2024-01-01,7177.0,7774.0,92.2,26.4,5.9,0,26,1,1,7505.0,86.8,45.8,6931.333333333333,88.73333333333333,1.02,23.97
MOIL-14,7,Vizianagaram,0,0,2024-02-01,6975.0,6517.0,89.8,37.3,8.3,0,24,2,1,7774.0,92.2,26.4,7506.333333333333,90.2,1.55,21.55
MOIL-14,7,Vizianagaram,0,0,2024-03-01,7287.0,7128.0,89.2,41.5,13.4,0,25,3,1,6517.0,89.8,37.3,7265.333333333333,89.60000000000001,1.66,22.3
MOIL-14,7,Vizianagaram,0,0,2024-04-01,7168.0,6632.0,90.0,25.4,18.4,2,24,4,2,7128.0,89.2,41.5,7139.666666666667,90.39999999999999,1.06,21.6
MOIL-14,7,Vizianagaram,0,0,2024-05-01,7104.0,7077.0,90.0,34.2,19.7,0,25,5,2,6632.0,90.0,25.4,6759.0,89.66666666666667,1.37,22.5
MOIL-14,7,Vizianagaram,0,0,2024-06-01,6730.0,5898.0,90.5,25.3,48.2,1,23,6,2,7077.0,90.0,34.2,6945.666666666667,89.73333333333333,1.1,20.82
MOIL-14,7,Vizianagaram,0,0,2024-07-01,5848.0,4950.0,81.6,51.1,304.9,0,25,7,3,5898.0,90.5,25.3,6535.666666666667,90.16666666666667,2.04,20.4
MOIL-14,7,Vizianagaram,0,0,2024-08-01,5985.0,5153.0,82.9,48.1,203.0,0,26,8,3,4950.0,81.6,51.1,5975.0,87.36666666666667,1.85,21.55
MOIL-14,7,Vizianagaram,0,0,2024-09-01,6389.0,4921.0,84.9,36.4,203.4,1,24,9,3,5153.0,82.9,48.1,5333.666666666667,85.0,1.52,20.38
MOIL-14,7,Vizianagaram,0,0,2024-10-01,7000.0,6805.0,91.8,29.0,61.8,0,26,10,4,4921.0,84.9,36.4,5008.0,83.13333333333334,1.12,23.87
MOIL-14,7,Vizianagaram,0,0,2024-11-01,7560.0,7250.0,90.9,24.0,22.1,0,24,11,4,6805.0,91.8,29.0,5626.333333333333,86.53333333333335,1.0,21.82
MOIL-14,7,Vizianagaram,0,0,2024-12-01,7197.0,6910.0,84.2,50.5,7.3,0,24,12,4,7250.0,90.9,24.0,6325.333333333333,89.2,2.1,20.21
MOIL-14,7,Vizianagaram,0,0,2025-01-01,7398.0,6531.0,90.2,29.5,6.5,0,24,1,1,6910.0,84.2,50.5,6988.333333333333,88.96666666666665,1.23,21.65
MOIL-14,7,Vizianagaram,0,0,2025-02-01,7417.0,5718.0,90.7,31.1,8.5,2,23,2,1,6531.0,90.2,29.5,6897.0,88.43333333333334,1.35,20.86
MOIL-14,7,Vizianagaram,0,0,2025-03-01,7944.0,7222.0,92.2,24.0,10.4,0,23,3,1,5718.0,90.7,31.1,6386.333333333333,88.36666666666667,1.04,21.21
MOIL-14,7,Vizianagaram,0,0,2025-04-01,7702.0,7023.0,90.5,24.8,2.0,0,25,4,2,7222.0,92.2,24.0,6490.333333333333,91.03333333333335,0.99,22.62
MOIL-14,7,Vizianagaram,0,0,2025-05-01,7154.0,6909.0,87.8,38.2,25.5,0,26,5,2,7023.0,90.5,24.8,6654.333333333333,91.13333333333334,1.47,22.83
MOIL-14,7,Vizianagaram,0,0,2025-06-01,6559.0,5258.0,85.0,53.3,154.2,0,23,6,2,6909.0,87.8,38.2,7051.333333333333,90.16666666666667,2.32,19.55
MOIL-14,7,Vizianagaram,0,0,2025-07-01,5864.0,4721.0,86.6,34.5,231.8,0,26,7,3,5258.0,85.0,53.3,6396.666666666667,87.76666666666667,1.33,22.52
MOIL-14,7,Vizianagaram,0,0,2025-08-01,5992.0,4740.0,77.5,55.7,268.0,0,25,8,3,4721.0,86.6,34.5,5629.333333333333,86.46666666666665,2.23,19.38
MOIL-14,7,Vizianagaram,0,0,2025-09-01,6189.0,4911.0,83.5,40.9,179.7,3,25,9,3,4740.0,77.5,55.7,4906.333333333333,83.03333333333333,1.64,20.88
MOIL-14,7,Vizianagaram,0,0,2025-10-01,6817.0,6726.0,85.9,57.8,38.5,0,26,10,4,4911.0,83.5,40.9,4790.666666666667,82.53333333333333,2.22,22.33
MOIL-14,7,Vizianagaram,0,0,2025-11-01,7158.0,6201.0,89.2,33.5,18.2,0,23,11,4,6726.0,85.9,57.8,5459.0,82.3,1.46,20.52
MOIL-14,7,Vizianagaram,0,0,2025-12-01,7579.0,6348.0,91.5,20.6,9.3,2,24,12,4,6201.0,89.2,33.5,5946.0,86.2,0.86,21.96
